locus_tag	ftype	length_bp	gene	EC_number	COG	product
GAOLONMG_02204	CDS	603				ISKra4 family transposase ISCep1
GAOLONMG_02205	CDS	717	nanC			putative N-acetylneuraminic acid outer membrane channel protein NanC
GAOLONMG_02206	CDS	1107	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
GAOLONMG_02207	CDS	981	nanS	3.1.1.-		putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
GAOLONMG_02208	CDS	873				hypothetical protein
GAOLONMG_02209	CDS	2076				hypothetical protein
GAOLONMG_02210	CDS	1353				hypothetical protein
GAOLONMG_02211	CDS	444				hypothetical protein
GAOLONMG_02212	CDS	333				IS3 family transposase ISSfl10
GAOLONMG_02213	CDS	1998			COG1292	Glycine betaine transporter
GAOLONMG_02214	CDS	159				hypothetical protein
GAOLONMG_02215	CDS	1278				hypothetical protein
GAOLONMG_02216	CDS	657	acuR			Transcriptional regulator AcuR
GAOLONMG_02217	CDS	105				hypothetical protein
GAOLONMG_02218	CDS	783	deoR_2		COG1349	Deoxyribose operon repressor
GAOLONMG_02219	CDS	921	rbsK_1	2.7.1.15		Ribokinase
GAOLONMG_02220	CDS	1317	fucP_1		COG0738	L-fucose-proton symporter
GAOLONMG_02221	CDS	1014				hypothetical protein
GAOLONMG_02222	CDS	192				hypothetical protein
GAOLONMG_02223	CDS	1257	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
GAOLONMG_02224	CDS	288	ulaB_1	2.7.1.194		Ascorbate-specific PTS system EIIB component
GAOLONMG_02225	CDS	444	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
GAOLONMG_02226	CDS	1032	gntR_1			HTH-type transcriptional regulator GntR
GAOLONMG_02227	CDS	288				IS110 family transposase ISEc21
GAOLONMG_02228	CDS	1134				IS110 family transposase ISEc45
GAOLONMG_02229	CDS	1425				IS66 family transposase ISEc22
GAOLONMG_02230	CDS	348				hypothetical protein
GAOLONMG_02231	CDS	405				hypothetical protein
GAOLONMG_02232	CDS	480				IS21 family transposase IS100
GAOLONMG_02233	CDS	306				hypothetical protein
GAOLONMG_02234	CDS	231				hypothetical protein
GAOLONMG_02235	CDS	558				hypothetical protein
GAOLONMG_02236	CDS	495				hypothetical protein
GAOLONMG_02237	CDS	846				hypothetical protein
GAOLONMG_02238	CDS	561				Tn3 family transposase ISYps3
GAOLONMG_02239	CDS	915				hypothetical protein
GAOLONMG_02240	tRNA	85				tRNA-Leu(caa)
GAOLONMG_02241	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
GAOLONMG_02242	CDS	1503				hypothetical protein
GAOLONMG_02243	CDS	1083	lptG_1		COG0795	Lipopolysaccharide export system permease protein LptG
GAOLONMG_02244	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
GAOLONMG_02245	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
GAOLONMG_02246	CDS	483	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
GAOLONMG_02247	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
GAOLONMG_02248	CDS	1197	yjgN		COG4269	Inner membrane protein YjgN
GAOLONMG_02249	CDS	504				hypothetical protein
GAOLONMG_02250	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
GAOLONMG_02251	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
GAOLONMG_02252	CDS	1299	yjgL_1			putative protein YjgL
GAOLONMG_02253	CDS	300				IS3 family transposase ISEc17
GAOLONMG_02254	CDS	867				IS3 family transposase IS3
GAOLONMG_02255	CDS	291	yjgL_2			putative protein YjgL
GAOLONMG_02256	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
GAOLONMG_02257	CDS	594	bdcR			HTH-type transcriptional repressor BdcR
GAOLONMG_02258	CDS	714	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
GAOLONMG_02259	CDS	396	yjgH		COG0251	RutC family protein YjgH
GAOLONMG_02260	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
GAOLONMG_02261	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
GAOLONMG_02262	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
GAOLONMG_02263	CDS	2697	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
GAOLONMG_02264	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
GAOLONMG_02265	CDS	1422	treB		COG1263	PTS system trehalose-specific EIIBC component
GAOLONMG_02266	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
GAOLONMG_02267	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
GAOLONMG_02268	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
GAOLONMG_02269	CDS	387	cybC		COG3783	Soluble cytochrome b562
GAOLONMG_02270	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
GAOLONMG_02271	CDS	552				hypothetical protein
GAOLONMG_02272	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
GAOLONMG_02273	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
GAOLONMG_02274	CDS	996	yjfF			Inner membrane ABC transporter permease protein YjfF
GAOLONMG_02275	CDS	1023	ytfT			Inner membrane ABC transporter permease protein YtfT
GAOLONMG_02276	CDS	1503	fruK	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
GAOLONMG_02277	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
GAOLONMG_02278	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
GAOLONMG_02279	CDS	315	chpB	3.1.-.-	COG2337	Endoribonuclease toxin ChpB
GAOLONMG_02280	CDS	252	chpS			Antitoxin ChpS
GAOLONMG_02281	CDS	342	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
GAOLONMG_02282	CDS	3780	tamB		COG2911	Translocation and assembly module subunit TamB
GAOLONMG_02283	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
GAOLONMG_02284	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
GAOLONMG_02285	CDS	1344				hypothetical protein
GAOLONMG_02286	CDS	207				hypothetical protein
GAOLONMG_02287	CDS	558	ytfJ_1		COG3054	putative protein YtfJ
GAOLONMG_02288	CDS	741	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
GAOLONMG_02289	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
GAOLONMG_02290	CDS	381				hypothetical protein
GAOLONMG_02291	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
GAOLONMG_02292	CDS	966	ytfF			Inner membrane protein YtfF
GAOLONMG_02293	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
GAOLONMG_02294	CDS	1413	cycA		COG1113	D-serine/D-alanine/glycine transporter
GAOLONMG_02295	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
GAOLONMG_02296	CDS	639				hypothetical protein
GAOLONMG_02297	CDS	648	nicS			HTH-type transcriptional repressor NicS
GAOLONMG_02298	CDS	792	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GAOLONMG_02299	CDS	843				hypothetical protein
GAOLONMG_02300	CDS	777	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
GAOLONMG_02301	CDS	1542	ydiF_2	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
GAOLONMG_02302	CDS	2082				hypothetical protein
GAOLONMG_02303	CDS	477	siaQ		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
GAOLONMG_02304	CDS	1302	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
GAOLONMG_02305	CDS	972			COG1638	Solute-binding protein
GAOLONMG_02306	CDS	450	rplI		COG0359	50S ribosomal protein L9
GAOLONMG_02307	CDS	228	rpsR		COG0238	30S ribosomal protein S18
GAOLONMG_02308	CDS	315	priB		COG2965	Primosomal replication protein N
GAOLONMG_02309	CDS	396	rpsF		COG0360	30S ribosomal protein S6
GAOLONMG_02310	CDS	276				hypothetical protein
GAOLONMG_02311	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
GAOLONMG_02312	CDS	855	ulaE_1	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
GAOLONMG_02313	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
GAOLONMG_02314	CDS	465	ulaC_2		COG1762	Ascorbate-specific PTS system EIIA component
GAOLONMG_02315	CDS	306	ulaB_2	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
GAOLONMG_02316	CDS	1182	ulaA_2		COG3037	Ascorbate-specific PTS system EIIC component
GAOLONMG_02317	CDS	168	ulaA_3		COG3037	Ascorbate-specific PTS system EIIC component
GAOLONMG_02318	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
GAOLONMG_02319	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
GAOLONMG_02320	CDS	750				hypothetical protein
GAOLONMG_02321	CDS	330	bsmA			Lipoprotein BsmA
GAOLONMG_02322	CDS	276				hypothetical protein
GAOLONMG_02323	CDS	1626	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
GAOLONMG_02324	CDS	1164	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
GAOLONMG_02325	CDS	639				hypothetical protein
GAOLONMG_02326	CDS	399				hypothetical protein
GAOLONMG_02327	CDS	660				hypothetical protein
GAOLONMG_02328	CDS	699				hypothetical protein
GAOLONMG_02329	CDS	402				hypothetical protein
GAOLONMG_02330	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GAOLONMG_02331	CDS	2442	rnr	3.1.13.1	COG0557	Ribonuclease R
GAOLONMG_02332	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
GAOLONMG_02333	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
GAOLONMG_02334	CDS	198				hypothetical protein
GAOLONMG_02335	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
GAOLONMG_02336	CDS	1260	hflK		COG0330	Modulator of FtsH protease HflK
GAOLONMG_02337	CDS	1281	hflX		COG2262	GTPase HflX
GAOLONMG_02338	CDS	309	hfq		COG1923	RNA-binding protein Hfq
GAOLONMG_02339	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
GAOLONMG_02340	CDS	1848	mutL		COG0323	DNA mismatch repair protein MutL
GAOLONMG_02341	CDS	1335	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
GAOLONMG_02342	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
GAOLONMG_02343	CDS	1533	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
GAOLONMG_02344	CDS	1140	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
GAOLONMG_02345	tRNA	76				tRNA-Gly(gcc)
GAOLONMG_02346	tRNA	76				tRNA-Gly(gcc)
GAOLONMG_02347	tRNA	76				tRNA-Gly(gcc)
GAOLONMG_02348	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
GAOLONMG_02349	CDS	1053	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
GAOLONMG_02350	CDS	969	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
GAOLONMG_02351	CDS	3324	mscM		COG3264	Miniconductance mechanosensitive channel MscM
GAOLONMG_02352	CDS	303	yjeO			Inner membrane protein YjeO
GAOLONMG_02353	CDS	315				hypothetical protein
GAOLONMG_02354	CDS	1458	yjeM			Inner membrane transporter YjeM
GAOLONMG_02355	CDS	978	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
GAOLONMG_02356	CDS	1809	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GAOLONMG_02357	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
GAOLONMG_02358	CDS	396	frdC		COG3029	Fumarate reductase subunit C
GAOLONMG_02359	CDS	360	frdD		COG3080	Fumarate reductase subunit D
GAOLONMG_02360	CDS	1134	ampC	3.5.2.6	COG1680	Beta-lactamase
GAOLONMG_02361	CDS	534	blc		COG3040	Outer membrane lipoprotein Blc
GAOLONMG_02362	CDS	318	gdx		COG2076	Guanidinium exporter
GAOLONMG_02363	CDS	147				hypothetical protein
GAOLONMG_02364	CDS	126				hypothetical protein
GAOLONMG_02365	CDS	567	efp		COG0231	Elongation factor P
GAOLONMG_02366	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
GAOLONMG_02367	CDS	870				hypothetical protein
GAOLONMG_02368	CDS	354				hypothetical protein
GAOLONMG_02369	CDS	1647	groL			60 kDa chaperonin
GAOLONMG_02370	CDS	294	groS		COG0234	10 kDa chaperonin
GAOLONMG_02371	CDS	1257	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
GAOLONMG_02372	CDS	477				hypothetical protein
GAOLONMG_02373	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
GAOLONMG_02374	CDS	1302	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
GAOLONMG_02375	CDS	339	cutA		COG1324	Divalent-cation tolerance protein CutA
GAOLONMG_02376	CDS	1698	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
GAOLONMG_02377	CDS	576				hypothetical protein
GAOLONMG_02378	tRNA	76				tRNA-Phe(gaa)
GAOLONMG_02379	CDS	1539	cadC		COG3710	Transcriptional activator CadC
GAOLONMG_02380	CDS	1335	cadB		COG0531	putative cadaverine/lysine antiporter
GAOLONMG_02381	CDS	2148	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
GAOLONMG_02382	CDS	1458	dtpC		COG3104	Dipeptide and tripeptide permease C
GAOLONMG_02383	CDS	1518	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
GAOLONMG_02384	CDS	174	ghoT			Toxin GhoT
GAOLONMG_02385	CDS	297	ghoS	3.1.-.-		Endoribonuclease antitoxin GhoS
GAOLONMG_02386	CDS	273	yjdJ		COG2388	putative protein YjdJ
GAOLONMG_02387	CDS	231				hypothetical protein
GAOLONMG_02388	CDS	1632	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
GAOLONMG_02389	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
GAOLONMG_02390	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
GAOLONMG_02391	CDS	1647	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
GAOLONMG_02392	CDS	630	yjdF		COG3647	Inner membrane protein YjdF
GAOLONMG_02393	CDS	1410	melB		COG2211	Melibiose carrier protein
GAOLONMG_02394	CDS	1356	melA	3.2.1.22	COG1486	Alpha-galactosidase
GAOLONMG_02395	CDS	909	melR_1			Melibiose operon regulatory protein
GAOLONMG_02396	CDS	2271	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
GAOLONMG_02397	CDS	762	gadX_1			HTH-type transcriptional regulator GadX
GAOLONMG_02398	CDS	1338	adiC		COG0531	Arginine/agmatine antiporter
GAOLONMG_02399	CDS	1644	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
GAOLONMG_02400	CDS	669	basR			Transcriptional regulatory protein BasR
GAOLONMG_02401	CDS	1101	basS	2.7.13.3		Sensor protein BasS
GAOLONMG_02402	CDS	90				hypothetical protein
GAOLONMG_02403	CDS	1503	proP			Proline/betaine transporter
GAOLONMG_02404	CDS	879				hypothetical protein
GAOLONMG_02405	CDS	2229	crfC		COG0699	Clamp-binding protein CrfC
GAOLONMG_02406	CDS	336				hypothetical protein
GAOLONMG_02407	CDS	444				hypothetical protein
GAOLONMG_02408	CDS	789	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
GAOLONMG_02409	CDS	1017				hypothetical protein
GAOLONMG_02410	CDS	780	phnE		COG3639	Phosphate-import permease protein PhnE
GAOLONMG_02411	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
GAOLONMG_02412	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
GAOLONMG_02413	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
GAOLONMG_02414	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
GAOLONMG_02415	CDS	846	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
GAOLONMG_02416	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
GAOLONMG_02417	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
GAOLONMG_02418	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
GAOLONMG_02419	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
GAOLONMG_02420	CDS	435	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
GAOLONMG_02421	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
GAOLONMG_02422	CDS	330				hypothetical protein
GAOLONMG_02423	CDS	450	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
GAOLONMG_02424	CDS	891	rpiR		COG1737	HTH-type transcriptional regulator RpiR
GAOLONMG_02425	CDS	936	alsB		COG1879	D-allose-binding periplasmic protein
GAOLONMG_02426	CDS	1533	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
GAOLONMG_02427	CDS	981	alsC		COG1172	D-allose transport system permease protein AlsC
GAOLONMG_02428	CDS	696	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
GAOLONMG_02429	CDS	930	alsK	2.7.1.55	COG1940	D-allose kinase
GAOLONMG_02430	CDS	1986	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
GAOLONMG_02431	CDS	276				hypothetical protein
GAOLONMG_02432	CDS	1032	mdtN		COG1566	Multidrug resistance protein MdtN
GAOLONMG_02433	CDS	2052	mdtO		COG1289	Multidrug resistance protein MdtO
GAOLONMG_02434	CDS	1467	cusC_2		COG1538	Cation efflux system protein CusC
GAOLONMG_02435	CDS	420	fdhF_1	1.17.1.9	COG0243	Formate dehydrogenase H
GAOLONMG_02436	CDS	1680	fdhF_2	1.17.1.9	COG0243	Formate dehydrogenase H
GAOLONMG_02437	CDS	690				hypothetical protein
GAOLONMG_02438	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
GAOLONMG_02439	CDS	597	nrfG		COG4235	Formate-dependent nitrite reductase complex subunit NrfG
GAOLONMG_02440	CDS	384	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
GAOLONMG_02441	CDS	1608	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
GAOLONMG_02442	CDS	957				hypothetical protein
GAOLONMG_02443	CDS	672	ydhX_2		COG0437	putative ferredoxin-like protein YdhX
GAOLONMG_02444	CDS	567	nrfB			Cytochrome c-type protein NrfB
GAOLONMG_02445	CDS	1437	nrfA	1.7.2.2	COG3303	Cytochrome c-552
GAOLONMG_02446	CDS	1959	acs_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
GAOLONMG_02447	CDS	315	yjcH		COG3162	Inner membrane protein YjcH
GAOLONMG_02448	CDS	1650	actP		COG4147	Cation/acetate symporter ActP
GAOLONMG_02449	CDS	1293				hypothetical protein
GAOLONMG_02450	CDS	1650	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
GAOLONMG_02451	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
GAOLONMG_02452	CDS	465	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
GAOLONMG_02453	CDS	324	soxS			Regulatory protein SoxS
GAOLONMG_02454	CDS	1587	pdeC	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
GAOLONMG_02455	CDS	282				hypothetical protein
GAOLONMG_02456	CDS	537	ssb		COG0629	Single-stranded DNA-binding protein
GAOLONMG_02457	CDS	2823	uvrA		COG0178	UvrABC system protein A
GAOLONMG_02458	CDS	357	yjbR		COG2315	putative protein YjbR
GAOLONMG_02459	CDS	417				hypothetical protein
GAOLONMG_02460	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
GAOLONMG_02461	CDS	204				hypothetical protein
GAOLONMG_02462	CDS	1194	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
GAOLONMG_02463	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
GAOLONMG_02464	CDS	1416	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
GAOLONMG_02465	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
GAOLONMG_02466	CDS	243	pspG			Phage shock protein G
GAOLONMG_02467	CDS	1038	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
GAOLONMG_02468	CDS	708				hypothetical protein
GAOLONMG_02469	CDS	255				hypothetical protein
GAOLONMG_02470	CDS	516	zur		COG0735	Zinc uptake regulation protein
GAOLONMG_02471	CDS	210				hypothetical protein
GAOLONMG_02472	CDS	1326	dinF		COG0534	DNA damage-inducible protein F
GAOLONMG_02473	CDS	609	lexA_2	3.4.21.88	COG1974	LexA repressor
GAOLONMG_02474	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
GAOLONMG_02475	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
GAOLONMG_02476	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
GAOLONMG_02477	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
GAOLONMG_02478	CDS	1329	sopA	2.3.2.26		E3 ubiquitin-protein ligase SopA
GAOLONMG_02479	CDS	195				hypothetical protein
GAOLONMG_02480	CDS	153				hypothetical protein
GAOLONMG_02481	CDS	921				hypothetical protein
GAOLONMG_02482	CDS	1341	lamB		COG4580	Maltoporin
GAOLONMG_02483	CDS	1116	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
GAOLONMG_02484	CDS	96				hypothetical protein
GAOLONMG_02485	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
GAOLONMG_02486	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
GAOLONMG_02487	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
GAOLONMG_02488	CDS	1476	xylE			D-xylose-proton symporter
GAOLONMG_02489	CDS	411	psiE		COG3223	Protein PsiE
GAOLONMG_02490	CDS	2097				hypothetical protein
GAOLONMG_02491	CDS	738				hypothetical protein
GAOLONMG_02492	CDS	639	gfcB_2			putative lipoprotein GfcB
GAOLONMG_02493	CDS	243				hypothetical protein
GAOLONMG_02494	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
GAOLONMG_02495	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
GAOLONMG_02496	CDS	273				hypothetical protein
GAOLONMG_02497	CDS	873	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
GAOLONMG_02498	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
GAOLONMG_02499	CDS	1632				hypothetical protein
GAOLONMG_02500	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
GAOLONMG_02501	CDS	825	iclR		COG1414	Transcriptional repressor IclR
GAOLONMG_02502	CDS	465				hypothetical protein
GAOLONMG_02503	CDS	789				hypothetical protein
GAOLONMG_02504	CDS	1737	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
GAOLONMG_02505	CDS	1305	aceA	4.1.3.1	COG2224	Isocitrate lyase
GAOLONMG_02506	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
GAOLONMG_02507	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
GAOLONMG_02508	CDS	327	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
GAOLONMG_02509	rRNA	111				5S ribosomal RNA
GAOLONMG_02510	rRNA	2900				23S ribosomal RNA
GAOLONMG_02511	tRNA	76				tRNA-Glu(ttc)
GAOLONMG_02512	rRNA	1538				16S ribosomal RNA
GAOLONMG_02513	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
GAOLONMG_02514	CDS	1290	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GAOLONMG_02515	CDS	1326	zraR		COG2204	Transcriptional regulatory protein ZraR
GAOLONMG_02516	CDS	1377	zraS	2.7.13.3		Sensor protein ZraS
GAOLONMG_02517	CDS	129				hypothetical protein
GAOLONMG_02518	CDS	420	zraP		COG3678	Zinc resistance-associated protein
GAOLONMG_02519	CDS	636				hypothetical protein
GAOLONMG_02520	CDS	273	hupA			DNA-binding protein HU-alpha
GAOLONMG_02521	CDS	591			COG3068	putative protein
GAOLONMG_02522	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
GAOLONMG_02523	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
GAOLONMG_02524	CDS	774	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
GAOLONMG_02525	CDS	477	rsd		COG3160	Regulator of sigma D
GAOLONMG_02526	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
GAOLONMG_02527	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
GAOLONMG_02528	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
GAOLONMG_02529	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
GAOLONMG_02530	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
GAOLONMG_02531	CDS	1134	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
GAOLONMG_02532	CDS	540	htrC			Heat shock protein C
GAOLONMG_02533	CDS	4224	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
GAOLONMG_02534	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
GAOLONMG_02535	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
GAOLONMG_02536	CDS	498	rplJ		COG0244	50S ribosomal protein L10
GAOLONMG_02537	CDS	705	rplA		COG0081	50S ribosomal protein L1
GAOLONMG_02538	CDS	429	rplK		COG0080	50S ribosomal protein L11
GAOLONMG_02539	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
